"These 4 Questions Will Determine If You Could Win ""Survivor""";-63.1431;-81.2009;cebo
17 Mind-Blowingly Delicious Noodles To Try In NYC;-53.9487;-57.733;cebo
7 Bombs Strike in Iraq as Violence Spreads;-61.226;-50.1215;no cebo
Partially collapsed building in Buffalo  New York likely to be demolished;-69.2792;-63.3518;no cebo
His Future Behind Him  Lewis Heads for Prison;-59.7151;-59.0103;no cebo
Vogue's December Cover Features Bollywood Divas From Across Generations Looking Glorious AF;-76.8652;-81.9182;cebo
Longest Serving Cricket Umpire to Retire;-28.9818;-24.9629;no cebo
This Quiz Will Reveal What Your Family Will Argue About This Christmas;-79.7742;-108.855;cebo
All Downtown Is Inbounds When 3-on-3 Basketball Invades Spokane;-49.3357;-52.649;cebo
Swift mission measures distance to star explosions;-59.3566;-56.987;no cebo
21 Times All Of Tumblr Was On Drugs;-45.6845;-52.6285;cebo
"106 ""Star Wars"" Quotes That Make Perfect Instagram Captions";-57.1889;-74.9971;cebo
29 Times Shay Mitchell's Instagram Slayed In 2015;-42.2265;-48.5946;cebo
23 Beautiful Cakes That Will Make Your Dreams Come True;-64.9811;-82.4456;cebo
29 Things Every '90s Emo Kid Definitely Remembers;-45.182;-59.563;cebo
TAM Linhas A�reas plane crashes at S�o Paulo airport in Brazil;-88.8309;-80.5764;no cebo
Fourteen dead in two attacks in Somalia;-46.5496;-39.7436;no cebo
Do You Own A Cat Or Does Your Cat Own You;-78.6998;-110.02;cebo
Help Wanted: Must Sit in Fancy Stadium Seats;-39.8923;-37.3299;no cebo
19 Times Zac Efron Proved He's An Insta-God;-50.1682;-55.9438;cebo
Can You Identify The 5 Seconds Of Summer Music Video From The Screencap;-75.5064;-90.3581;cebo
22 Struggles That Are Way Too Real For Everyone Who Plays In An Orchestra;-89.0448;-111.02;cebo
"Daniel Radcliffe Really Wants You To Know That He Didn't Masturbate On The Set Of ""Harry Potter""";-121.35;-153.484;cebo
34 Amazing Ways To Use Your Halloween Candy;-47.4735;-61.2637;cebo
9 Ways Kim Kardashian Is Doing Pregnancy Totally Differently This Time;-68.9833;-87.7734;cebo
"We Played ""Never Have I Ever"" With Tamar And Adrienne From ""The Real""";-77.572;-95.8457;cebo
"Which ""AHS: Murder House"" Character Are You";-46.9296;-59.8008;cebo
Back Injury Forces Federer to Pull Out of Davis Cup Matches Against U.S.;-103.738;-95.3609;no cebo
'Avatar' becomes highest-grossing film of all time;-58.9761;-56.5856;no cebo
"Kenya negotiations resume, parliament to debate power sharing accord";-61.3371;-53.0697;no cebo
Man auctions his life on eBay  is disappointed at sale price;-65.1461;-67.0328;cebo
Over 100 people die in stampede at Hindu temple near Jodhpur  India;-70.7466;-64.1173;no cebo
Solve This Crossword To Find A Weird Hollywood Conspiracy;-54.214;-59.5515;cebo
Train hits collapsed bridge in Czech Republic  killing ten;-78.5527;-66.9939;no cebo
What Really Happened To Your Favorite Band;-50.7461;-69.0629;cebo
Attorney General Challenges Anti-Bias Law in California;-59.2686;-49.0215;no cebo
19 Memes That Totally Made Parents Laugh In 2015;-54.6743;-67.3615;cebo
Iran to Begin Tests at Nuclear Station;-52.0162;-43.6853;no cebo
27 Tips And Hacks To Get The Most Out Of Your Tiny Home;-86.6584;-102.904;cebo
New Reactors Must Handle Plane Strike;-51.8688;-47.5056;no cebo
Nineteenth Maccabiah Games open in Jerusalem;-34.6241;-30.7888;no cebo
24 Times Denny's Completely Owned Twitter In 2015;-41.6204;-47.496;cebo
Rihanna Dyed Her Hair Blue And It's Pretty ZOMG;-62.3549;-72.5726;cebo
What State Do You Actually Belong In;-49.5308;-68.16;cebo
Last Gaza settlement cleared  West Bank towns prepare to resist;-62.3726;-54.3055;no cebo
When You Can't Hide Your Emotions;-36.8877;-54.8414;cebo
All 2500 runners in Lake District race accounted for after flood;-53.0843;-48.9043;no cebo
This Guy Proposed With An Amazing Custom Monopoly Board;-55.9902;-64.4144;cebo
Judge Issues Split Ruling on Who Can Be Detained;-74.7481;-73.9995;no cebo
15 Awesome Gifts For Anyone Who Loves Boobs;-50.629;-63.5777;cebo
Which Disney Villain Is Your Enemy Based On Your Zodiac Sign;-66.7135;-91.3587;cebo
Mets and Yankees Have No Choice but to Move Forward;-80.8047;-77.2002;no cebo
"The ""Broad City"" Season 3 Trailer Is Here And It's Funny AF";-83.737;-100.704;cebo
18 Hilarious Tweets About Body Image That Will Make You Laugh Every Time;-89.2493;-119.365;cebo
Tennessee town mulls 'stop work order' as construction of controversial grain tanks begins;-81.6956;-76.655;no cebo
New Border Fear: Violence by a Rogue Militia;-52.2638;-46.6579;no cebo
Here's Everything You Need To Know About This Year's Best Picture Nominees;-89.5971;-121.109;cebo
"Typhoon Ketsana reaches Cambodia, up to eleven people killed";-61.2422;-57.19;no cebo
Her Story Is The Groundbreaking Trans And Queer Web Series You've Been Waiting For;-106.936;-124.753;cebo
We Know Your Zodiac Sign Based On The Things You Like;-71.0827;-109.206;cebo
"23 Pictures People Over 5'5"" Will Never Understand";-44.9822;-57.2529;cebo
Are You More Pinky Or The Brain;-42.9558;-55.4426;cebo
"Kristen Stewart Talks About Honesty  Privacy  And Her New Movie ""Equals""";-68.1396;-72.698;cebo
"Canadian light aircraft stolen, Wisconsin State Capitol evacuated";-62.1656;-53.9642;no cebo
V.C.U. Point Guard Eric Maynor Has  Final Shot at Unfinished Business;-101.728;-88.6791;no cebo
This Chocolate Dessert Is Completely Mesmerizing;-42.1417;-53.8845;cebo
People Tried Salmon That Was Cooked In A Dishwasher;-48.6663;-55.7946;cebo
Jailed former Taiwanese President on hunger strike;-63.9397;-53.0563;no cebo
9 Holiday Party Confessions You Probably Can't Top;-62.7893;-80.7834;cebo
"Can You Guess The ""Harry Potter"" Film By Its Title Credit";-88.1727;-104.73;cebo
Accident on set of British television program Heartbeat;-67.0401;-59.0182;no cebo
Armstrong Returns to Riding With a Purpose;-37.8105;-36.0259;no cebo
Crossrail set to only compensate �50 for land rights  London  UK;-77.4996;-70.9337;no cebo
Are You A True Harry Potter Fan;-50.0465;-69.5172;cebo
Puppies Tested The New BB-8 Toy And It's Everything You Need;-69.3305;-85.2776;cebo
University's lion mascot out like a lamb after DUI;-57.6356;-56.9334;no cebo
Spate of Attacks Tests Iraqi City and U.S. Pullout;-67.8666;-59.388;no cebo
9 Realities For People Who Are Delicate Fucking Flowers;-43.2747;-51.1928;cebo
American war deserter given stay of deportation in Canada;-67.1399;-61.0745;no cebo
Boston Fears Chasm if The Globe Disappears;-43.6066;-42.7292;no cebo
Panasonic GH1 Merges S.L.R. Photos With HD Video;-61.1448;-63.1641;cebo
The 12 Raddest Throwback Marriage Proposals;-24.8343;-23.6832;no cebo
These Boyfriends Shaved Their Girlfriends' Legs... Did Anyone Survive;-46.8288;-55.7753;cebo
US  five Asian nations announce climate change partnership;-65.4717;-59.5796;no cebo
21 People Who Took Passive-Aggressive To A New Level In 2015;-61.3044;-66.6595;cebo
"Emo Kylo Ren Is Your New Favorite ""Star Wars"" Parody Account";-70.9133;-86.6301;cebo
"The ""Fuller House"" Teaser Is Here And It Looks A Lot Like ""Full House""";-94.117;-108.776;cebo
The 50 Best Jaden Smith Tweets Of 2015;-31.4483;-38.5809;cebo
At least nine dead after Indonesian ferry burns and sinks;-64.7609;-55.265;no cebo
Sri Lanka Attack Said to Kill Dozens;-71.0803;-60.0284;no cebo
Today's The Day Chandler Bing Is Supposed To Call Julia Roberts;-63.6305;-65.5768;cebo
Nebraska teacher sentenced to 6 years for sex with student;-61.8068;-60.78;no cebo
"19 Times Barney Stinson Was The Real Romantic On ""How I Met Your Mother""";-75.1126;-90.1856;cebo
Canadian government falls in non-confidence vote;-63.3713;-51.4887;no cebo
We Got A Bunch Of Strangers To Give Us Their Netflix Log-In;-85.7525;-97.9302;cebo
Truck Bomb Kills Dozens in Northern Iraq;-64.6706;-50.8518;no cebo
22 Struggles For Anyone Who Has Been Single For Too Long;-76.8776;-92.2911;cebo
Tauranga bomb threat politically motivated;-31.1096;-25.3848;no cebo
19 Secrets Wedding Caterers Won't Tell You;-49.1273;-66.3985;cebo
23 Weird Things You Won't See On Display In A Science Museum;-83.5787;-102.61;cebo
Baseball Denies Charge in Book by Radomski;-59.0147;-53.0367;no cebo
Evidence That Mice Produce Egg Cells After Birth;-46.5564;-46.0604;no cebo
23 Seriously Inspiring Books That'll Help You Manage Your Anxiety;-66.3105;-87.0505;cebo
Gambian magistrate to acquit all people detained without charge for 72 hours;-68.3816;-68.9267;cebo
Guinean military leader in 'favourable' condition after attempted assassination;-52.8251;-42.1262;no cebo
22 Struggles People Who Don't Wear Glasses Will Never Understand;-71.2218;-92.8157;cebo
17 Things That Happened 10 Years Ago This Month;-47.2235;-61.2336;cebo
26 Times Taylor Swift Was You AF;-44.8027;-62.3027;cebo
27 Gorgeous Wedding Cakes That Are Almost Too Pretty To Eat;-72.7767;-92.6561;cebo
11 Steamy Lyrics That Will Make See You Selena Gomez In A New Light;-78.3219;-93.2462;cebo
Are You More Cookie Monster Or Cookie Lyon;-37.5666;-46.518;cebo
Home of controversial book publisher set ablaze;-41.7763;-40.7106;no cebo
This Is What Your Favourite Emojis Actually Mean;-52.2375;-73.0076;cebo
Cricket: India beats the West Indies by 16 runs;-61.0919;-54.335;no cebo
Half of Ugandan Presidential convoy blocked at Uganda-Rwanda border;-59.6442;-53.8069;no cebo
Swazi princess beaten by government official for wild party;-70.4169;-65.439;no cebo
"This Dad's ""Shut Up And Dance"" Parody Is Too Real";-70.9093;-86.1339;cebo
We Tasted Two Iconic Mexican Hot Chocolates And This Is What Happened;-81.987;-100.63;cebo
A Good Run for Mutual Funds  but Questions Remain;-74.2433;-70.9488;no cebo
Last missing body from Minnesota bridge collapse found;-69.2815;-65.2092;no cebo
Caged children well fed  behaved;-35.1386;-34.6115;no cebo
Mayor declares weather emergency in New York City;-76.1227;-67.5055;no cebo
Pope visits World Youth Day in Cologne;-56.5005;-52.1257;no cebo
Researchers identify genetic link to peanut allergies;-29.8424;-29.0178;no cebo
Suspect in model Jasmine Fiore's murder found dead;-67.9173;-61.0271;no cebo
19 Wedding Photos You'll Want To Pin Right Now;-61.2762;-80.1762;cebo
Dude  Here's How To Make Your Clothes Last Longer;-67.8716;-85.6365;cebo
Who Wore The Ramen Noodles Better;-35.2523;-41.9702;cebo
13 Photos Of Shemar Moore To Be Thankful For;-40.8355;-42.6227;cebo
New Jersey to consider bikini waxing ban;-42.8907;-37.9423;no cebo
Meet The Alia Bhatt Superfan Who's Going To Hilarious Lengths Just For A Reply From Her On Twitter;-111.352;-126.562;cebo
American Express Plans 4 000 Job Cuts;-44.3403;-38.6404;no cebo
Detroit Lions fire coach Mariucci  two assistant coaches;-53.8702;-45.8774;no cebo
Uproar over sexual EU spoof posters in Austria;-54.3782;-50.674;no cebo
Australian Medical Association withdraws from NT Intervention;-32.4211;-28.1393;no cebo
"The First Trailer For ""I Am Cait"" Season 2 Is Here";-63.1257;-72.8717;cebo
The Decline of Left-Handed First Basemen;-46.3024;-44.0763;no cebo
The 21 Most Important Selfies Of 2015;-29.7601;-35.2193;cebo
Passengers rescued from stranded Antarctic cruise ship;-40.8808;-36.4728;no cebo
Stewart battles rain to win Pepsi 400 at Daytona;-51.6728;-48.1348;no cebo
"How Well Do You Actually Remember The ""Home Alone"" Booby Traps";-69.8984;-96.5338;cebo
18 Cats Who Just Had A Really Long  Hard Day;-70.9317;-85.8778;cebo
26 People Who Completely Failed At Cooking;-34.642;-40.9361;cebo
These Are The Best Products You Can Get With Your Sephora Gift Card;-87.5323;-117.272;cebo
Rancagua  Chile Servicio M�dico Legal boss  Juan D�az  suspended on Juanita Carey case;-84.7998;-75.5599;no cebo
Just Making Sure Everyone In The World Knows That Deepika Padukone Is A Flawless Goddess;-84.757;-95.9983;cebo
Wales railway upgrade proposals would cost �5bn  says expert;-54.8077;-48.8953;no cebo
19 Things You'll Only Know If You're In A Relationship With Someone Who Doesn't Drink;-113.631;-158.372;cebo
Long Island teen found guilty of hate crime;-68.9941;-64.1099;no cebo
A Job and No Mortgage for All in a Spanish Town;-78.5222;-76.8673;no cebo
We Know Whether Or Not You Like Cilantro;-53.5582;-74.6482;cebo
We Need To Talk About Selena Gomez At The Victoria's Secret Fashion Show;-94.05;-112.679;cebo
Cindy Klassen named Canada's female athlete of the year;-62.435;-63.7823;cebo
9 Gross Things To Never Do In Front Of Your Man;-64.9342;-80.1467;cebo
Catholic Church prepares for papal election conclave;-49.702;-40.9746;no cebo
"CEO of GM outlines plan for ""New GM"" after auto company declared bankruptcy";-86.766;-75.2527;no cebo
Suspect arrested after hijacking Mexican airliner;-47.5606;-39.2641;no cebo
US House of Representatives passes health care bill;-75.7658;-67.5101;no cebo
The 28 Most WTF  LOL  And OMG Viral Videos Of 2015;-58.3692;-66.7774;cebo
This Color Test Will Determine If You're Sexy  Hot  Or Cute;-91.3572;-124.623;cebo
This Dad Accidentally Held His GoPro The Wrong Way His Whole Vacation;-88.6006;-100.831;cebo
"Sex offender pretends to be 12 years old, enrolls into seventh grade";-61.3735;-61.1203;no cebo
Judah Friedlander's Opinion On 15 Random Things;-36.5732;-43.3517;cebo
Can You Guess If This Concession Stand Food Item Is Real;-70.167;-94.8965;cebo
Conservative Pi�era wins Chile polls  opponent Frei concedes defeat;-72.1831;-59.0562;no cebo
Ice Hockey: Blackhawks take first 2010 Stanley Cup Finals game in 11-goal thriller;-85.267;-78.9745;no cebo
Reading the Brains of Pigeons in Flight;-43.1923;-41.353;no cebo
Third death following RAF helicopter crash in North Yorkshire  UK;-90.0703;-70.7833;no cebo
Down-to-Earth Daly Lived Coaching Dream;-42.8107;-42.8037;no cebo
IPCC chief refuses to apologize for glacier error;-38.0158;-33.369;no cebo
An Adorable Animals Advent Calendar: December 13;-52.6414;-64.1353;cebo
Brothels Ask to Be Taxed  but Official Sees a Catch;-67.9706;-65.3855;no cebo
This Is What It Feels Like To Live With A Mental Disorder;-66.7453;-82.6367;cebo
In Pakistan  Radio Amplifies Terror of Taliban;-59.1439;-49.0849;no cebo
"Here's Everything We Know About ""Game Of Thrones"" Season 6 (So Far)";-88.8855;-116.232;cebo
Ranveer Singh Talked About Facing The Casting Couch And It's Uncomfortably Real;-66.1102;-72.9332;cebo
U.S. Offers Europe Goodwill  and Expects Something in Return;-75.6137;-67.8209;no cebo
British policewoman shot dead;-32.312;-26.7466;no cebo
The 15 Best Moments Of Ryan Gosling Meme History;-50.7299;-59.4188;cebo
Prince William Gives Emotional And Rare Speech About Princess Diana;-64.1457;-64.5208;cebo
What Does Your Favorite Pop Diva Say About You;-59.2014;-84.1886;cebo
Russia cuts off gas supplies to Ukraine;-54.1608;-45.9127;no cebo
Mexican helicopter crash leaves soldier dead;-66.1094;-52.7081;no cebo
Indians: Let's Take A Second To Acknowledge That Priyanka Chopra Is F*cking Killin' It;-97.4333;-104.172;cebo
Paul Bernardo admits to more rapes;-40.9316;-37.9051;no cebo
Plugging Holes in the Science of Forensics;-34.6272;-34.45;no cebo
Space Shuttle Endeavour's launchpad struck by lightning delaying launch;-61.4989;-53.4348;no cebo
New Jersey jury clears man of five murders over 1978 teens' disappearance;-71.8331;-66.6971;no cebo
Official Resists Effort to Tame Raucous Race;-46.8797;-41.4375;no cebo
Saturn's moon Titan hosts liquid lakes and rivers;-40.6398;-37.776;no cebo
Fifteen flu sufferers die in Wales in one week;-66.0499;-59.8331;no cebo
18 Pets With No Damn Respect For Books;-44.6522;-47.69;cebo
22 Photos That Prove Black Girls Have Been Magic For A Long Time;-91.8939;-110.151;cebo
Travel chaos as fog descends on United Kingdom;-56.1916;-48.7837;no cebo
The World's Shortest Man Has Died At 76;-54.6026;-56.6002;cebo
Officials Set Timetable for Getting Particle Collider Back on Track;-71.0617;-66.2384;no cebo
16 Important Things To Know About Getting A Puppy;-51.4203;-66.8995;cebo
India announces Lok Sabha elections for 2009;-43.3862;-36.9372;no cebo
"Tom Hardy Took His Dog To The ""Legend"" Premiere And It Was Adorable";-82.5256;-94.7169;cebo
Bernie Williams  a Revered Yankee  Looks Back and Ahead;-58.5455;-58.8327;cebo
Fanime convention winds down in San Jose  California;-48.0897;-42.3008;no cebo
South Korea and U.S. Joint Forces Raise Alert Level After the North Issues a Threat;-133.046;-116.481;no cebo
US nuclear security director asked to resign;-59.1742;-51.9115;no cebo
Archbishop of Canterbury: Church's attitude to same-sex marriage considered 'wicked' by the young;-94.4528;-90.959;no cebo
Connecticut Men Keep Rolling in Big East Play;-61.3182;-57.5305;no cebo
Tibet Cabinet Says Talks With China Are Welcome;-62.083;-54.7317;no cebo
UN calls on international community to increase aid for Iraqi refugees;-99.283;-82.909;no cebo
"People Are Obsessed With This ""Mermaid Pillow"" That You Can Change With A Swipe Of Your Hand";-94.3989;-121.901;cebo
US Supreme court to hear Guantanamo Bay cases;-52.6736;-48.0237;no cebo
19 Insane Platform Shoes You Need Immediately;-37.0205;-49.2099;cebo
Senate Rejects Interest-Rate Cap on Credit Cards;-67.1152;-59.6509;no cebo
Despite Some Good News  Stocks Tumble;-55.1001;-50.1703;no cebo
17 Kids Who Aren't Messing Around This Christmas;-56.6101;-73.5496;cebo
"Russian Wikipedia ""a top internet community""";-49.1593;-45.3469;no cebo
"Citizen ""podcasting"" goes mainstream";-19.9976;-17.326;no cebo
Report indicates Texas state parks still suffering following worst drought on record;-90.0167;-80.1146;no cebo
19 Faces Everyone Makes When They Have A Cold;-63.4655;-74.7375;cebo
Texas Ranchers and Farmers Struggle in Drought;-34.0655;-30.908;no cebo
U.S. Helps Palestinians Build Force for Security;-59.8731;-51.6175;no cebo
Reese Witherspoon Thinks Elle Woods Should Be A Supreme Court Justice;-80.7914;-81.6728;cebo
21 Times Sarah Silverman Dropped Some Hard Truths;-45.2967;-48.0844;cebo
How Many Of These '90s Toys Were On Your Christmas List;-74.1326;-94.8097;cebo
Can We Guess Your Favorite Disney Movie With Just One Question;-80.0135;-110.189;cebo
Saturday Night Live Proved Adele Is The Only One Who Can Unite Us All;-96.2074;-116.054;cebo
This Woman Loves Harry Potter So Much That She Buys A Book From Every Country She Visits;-132.468;-160.433;cebo
18 Deliciously Filling Salads Guaranteed To Make You Hungry;-37.9589;-47.3048;cebo
Twentysomethings  Can You Make It Through This Post Without Getting Turned On;-86.1402;-107.731;cebo
Coroner says Michael Jackson's death was due to sedative overdose;-80.375;-73.253;no cebo
From Netflix  a Step Toward Any Movie  Anytime;-55.2039;-60.9698;cebo
As Italy prepares for new government  shots fired near prime minister's office;-108.235;-92.7372;no cebo
Marist Basketball Player Finds Time for Two Dreams;-67.8446;-63.5946;no cebo
Asexual ants discovered;-17.633;-14.7752;no cebo
Russian Factory Bets on a Market for a Mobile Water Cannon to Dampen Dissenters;-87.9351;-80.3666;no cebo
42 Very Urgent Questions I Have For Cats;-49.5971;-59.1521;cebo
When You Think You Hit It Off;-50.9313;-68.9193;cebo
Report: Man tries to hang himself on an American Airlines flight;-85.9324;-79.6478;no cebo
Seven-year-old raises �100 000 for Haiti in sponsored bike ride;-62.619;-57.552;no cebo
This Guinea Pig Has A Way Better Instagram Than You;-62.3485;-81.402;cebo
Here's The Free Valentine's Day Gift You Can Give Literally Anyone;-97.0434;-121.824;cebo
Guatemalan president and first lady granted divorce;-43.5253;-39.4173;no cebo
How Are You Spending Winter Storm Jonas;-43.4413;-53.1367;cebo
Indonesian court jails Garuda pilot over air disaster;-43.9011;-37.25;no cebo
31 Gifts For People Who Freakin' Love Fruit;-40.7515;-52.0208;cebo
Online poker firm set for multibillion pound flotation;-48.9531;-44.5437;no cebo
Are You More Donald Trump Or Donald Duck;-56.8411;-71.6786;cebo
Women in South Africa advancing in fields of science and technology;-71.0766;-65.996;no cebo
Space Shuttle Endeavour enters history books after nineteen years following penultimate landing of program;-100.28;-91.8501;no cebo
Mickelson Has No Time to Dwell on a Tough Loss;-67.7296;-68.0499;cebo
William Morris and Endeavor to Become One Talent Agency;-52.5279;-49.5758;no cebo
US stock markets soar after bailout plan;-63.7238;-53.7218;no cebo
23 People Who Sadly Will Not Be Joining Us In 2016;-54.6524;-59.8266;cebo
"29 Times Tumblr Had Jokes About ""High School Musical""";-61.2241;-72.3092;cebo
Tyler Hamilton Admits Taking Banned Drug and Retires From Cycling;-67.1631;-62.7233;no cebo
17 Easy Magic Tricks That Will Blow Your Kids' Minds;-53.6589;-67.2327;cebo
Wine Market Struggles to Adjust in New Era;-55.1307;-51.3466;no cebo
"23 Sexy Male ""Survivor"" Contestants Guaranteed To Get You Hot And Bothered";-68.5853;-85.4487;cebo
Seven dead after gunman opens fire in Netherlands shopping centre;-84.0872;-71.7563;no cebo
Governor Jindal  Rising G.O.P. Star  Plummets After Speech;-78.304;-70.9056;no cebo
Laws Lag in Iraq  as Patience Wears Thin;-48.0573;-40.062;no cebo
What Does Your Outfit Say About You;-42.5814;-61.1536;cebo
Beyond the Boldface Names in the IndyMac Deal;-50.9879;-51.3387;cebo
23 Heartbreakingly Adorable Amigurumi You Can Make Yourself;-41.4138;-57.9549;cebo
Minimum wage in United Kingdom increases to �5.05;-43.2587;-36.1564;no cebo
Can You Guess The One Direction Song From A Single Lyric;-73.7989;-94.2775;cebo
Disneyland celebrates fiftieth anniversary;-20.6907;-17.5773;no cebo
Fatal Blast Wounds a Montana City to Its Core;-52.4668;-48.3802;no cebo
17 Freak Occurrences That Unfortunately Killed These People;-38.2256;-44.3646;cebo
15 Stylishly Sexy Tall Guys Who Will Make You Feel Things;-69.9682;-95.8647;cebo
15 Things You Never Noticed About Owning A Cat;-52.2537;-72.3501;cebo
24 Ridiculous Sex Rumours That Went Around People's Schools;-52.7372;-60.029;cebo
11 Charts And Graphs Every James Bond Fan Will Get;-62.4032;-73.1675;cebo
College Basketball's Missing in First-Round Action;-69.4789;-65.1259;no cebo
Canadian convicted of murder in HIV case;-62.4976;-56.047;no cebo
19 Reasons You Should Date A Tall Girl;-52.3001;-70.2412;cebo
Prodi wins vote of confidence;-43.1955;-34.0297;no cebo
Are You More Black Widow Or Scarlet Witch;-42.8483;-53.7575;cebo
To Pay for Health Care  Obama Looks to Taxes on Affluent;-77.7367;-73.3422;no cebo
"How Much Do You Actually Love ""Hamilton""";-50.7739;-75.0241;cebo
25 Gifts For The Future Revolutionary In Your Life;-50.035;-60.7356;cebo
These Dogs Couldn't Care Less About The Canadian Rockies;-68.1113;-81.8918;cebo
British oceanliner QE2 makes final journey home;-55.2675;-49.7017;no cebo
Japan nuclear disaster: areas to remain off-limits for decades;-74.0192;-65.0396;no cebo
Vatican accepts Juan Pablo Cafiero as Argentine Ambassador;-29.0715;-25.5341;no cebo
Alcatel Chief Tries to Paint a Rosy Picture;-50.9495;-48.4395;no cebo
We Know How Tall You Are Based On Popular Foods You've Never Eaten;-89.8888;-127.898;cebo
Oklahoma Goes for a Triple;-28.403;-26.724;no cebo
Prime Minister of Vanuatu ousted in vote of no confidence;-75.8544;-64.5708;no cebo
7 Struggles Of Taking One More Shot;-48.6218;-50.3555;cebo
"Craig David Turned Justin Bieber's ""Love Yourself"" Into A Soulful Garage Tune And It's Amazing";-105.341;-122.15;cebo
With Victory  Louisville Is Tied for Lead in Big East;-74.1674;-67.1169;no cebo
This 11-Year-Old Girl Started A Project Called #1000BlackGirls To Get More Diverse Books In Schools;-102.462;-112.52;cebo
BP Nominates Russian to Oversee TNK-BP;-31.3465;-27.2832;no cebo
UN demands return of aid seized by Hamas;-56.2334;-48.0154;no cebo
17 Things That Happen When You Don't Eat Meat And It's Thanksgiving;-86.2879;-118.937;cebo
Which Anna Kendrick Tweet Are You Based On Your Zodiac Sign;-67.5565;-93.646;cebo
"Aside from Semicon Taiwan 2007 - An attraction of ""exiderdome"" by Siemens";-54.4691;-50.171;no cebo
23 Photos That Are Way Too True When You Have A Hangover;-70.3885;-96.9402;cebo
U.S. Supreme Court Justice David Souter to retire;-68.163;-59.5945;no cebo
Worldwide markets fall precipitously;-34.7199;-30.6419;no cebo
401 children from Texas sect compound taken into custody;-55.6288;-51.3099;no cebo
Drug crackdown in Northern NSW nets two suppliers;-49.556;-41.355;no cebo
Fiji  New Zealand expel diplomats;-27.9316;-23.7396;no cebo
Standoff at Islamabad mosque claims at least 9 lives in Pakistan;-71.6161;-61.2173;no cebo
I Haven't Listened To Adele's New Album  But I'm Pretty Sure This Is What It's About;-131.13;-155.654;cebo
New bridge lowered into position as East London line extension work progresses;-86.8516;-79.2241;no cebo
US claims to have killed al-Qaida in Iraq leader;-84.348;-70.199;no cebo
Maxine Waters Scolds Critics of Bank Meeting;-32.3915;-27.4592;no cebo
What's The Best Animal Vine You've Ever Seen;-66.2408;-89.5774;cebo
Police Find New Evidence in Killing of 2 in Florida;-76.6727;-66.9585;no cebo
McCain and Obama participate in Saddleback Church forum;-45.8707;-38.929;no cebo
Role Players Have Mended the Fraying Celtics;-41.3695;-43.0657;cebo
Second Paris fire kills 16 in 18-story building;-67.4267;-59.6827;no cebo
Second Longtime Director Resigns at Bank of America;-68.5387;-59.4016;no cebo
Cuban funds tied to Lula campaign  Brazilian magazine alleges;-61.2318;-54.7969;no cebo
Sony Expects $3 Billion Loss for the Year;-54.8167;-51.2948;no cebo
Violence Grips Tehran Amid Crackdown;-31.5151;-26.6463;no cebo
A Museum's Cleaners Put A Modern Art Installation In The Bin Because They Thought It Was Rubbish;-112.206;-122.217;cebo
What Discontinued Fast Food Item Do You Miss The Most;-63.852;-84.1646;cebo
We Need To Talk About James Reid;-47.4827;-59.5773;cebo
Pakistan warned British intelligence about terrorist plans to bomb London;-72.1069;-63.9372;no cebo
17 Reasons Not To Despair;-24.5797;-27.222;cebo
Congressional panel concludes Gulf War Syndrome a legitimate condition;-45.2589;-39.9594;no cebo
Sydney Opera House listed on World Heritage List;-53.7456;-50.0033;no cebo
10 Gin Cocktails With 4 Ingredients Or Fewer;-32.3181;-35.2371;cebo
Did You Know Barbie And Ken Have Last Names;-57.2696;-72.1951;cebo
Perez Loses His Focus and Mets Lose Their First;-68.6335;-64.0985;no cebo
UK politician Nick Clegg wins historic first televised political debate;-66.7025;-54.8206;no cebo
British Columbia could get an earthquake  survey warns;-62.3466;-59.0791;no cebo
Obama renominates Bernanke as US central banker;-46.075;-38.6555;no cebo
Sesame Street to promote healthy lifestyles;-34.0404;-33.8119;no cebo
29 Tried And True Tips Every Brand New Parent Needs;-62.3744;-73.8867;cebo
38 Times Tom Hardy Melted Your Heart With His Love For Dogs;-73.5763;-89.602;cebo
Algerian driver released by hostage takers in Niger;-49.104;-41.1572;no cebo
A Good Samaritan Gave The Shirt Off His Back To A Cold And Shivering Stranger;-99.7276;-105.409;cebo
We Know Where You Left Your Keys;-46.7192;-67.4561;cebo
Peanut Butter And Jelly Bourbon Exists And It's A Gift To Us All;-74.7019;-79.3143;cebo
Two 10-year-old UK boys arrested for alleged rape of girl aged 8;-101.401;-93.6274;no cebo
13 TV Shows All Political Junkies Should Watch;-54.3906;-60.2326;cebo
Isiah Thomas May Coach Florida International;-47.3493;-40.6536;no cebo
"Stocks Slump on Corporate Woes, Indexes Fall by 3.4%";-46.5814;-42.9715;no cebo
How the Poll Was Conducted;-32.159;-36.7477;cebo
Can We Guess Your Zodiac Sign Based On Your Fave Celebrities;-73.0651;-105.075;cebo
World War One veteran becomes world's oldest man;-64.9695;-60.3531;no cebo
Chris Hemsworth And Leonardo DiCaprio Suffer For Oscars In Their New Movies;-78.5933;-84.8002;cebo
Tell Us Your Most Embarrassing Teenage Moment;-44.4322;-54.6611;cebo
PoGo  for Instant Gratification in Snapshots;-24.0243;-21.576;no cebo
What Phase Of The Moon Are You;-40.9167;-52.0497;cebo
Getting Out From Behind the Wheel;-41.2396;-43.7879;cebo
Beckham woos US as Disney Prince;-39.6732;-39.461;no cebo
